ID,LAT,LON,NAME,Total Days,Missing Days,Missing %,Distance_to_Coast_km,Region
US1TXSJ0012,30.6945,-95.2913,OAKHURST 3.6 SSE,14,6,42.86,104.18638200413432,Rural
US1TXTR0003,30.6704,-94.4295,WOODVILLE 7.2 S,14,0,0.0,135.69964598929167,Rural
US1TXTR0008,30.8035,-94.5643,WOODVILLE 8.7 WNW,14,14,100.0,139.45790919873738,Rural
US1TXTR0009,30.8855,-94.3959,COLMESNEIL 2.3 SE,14,9,64.29,156.21636911812934,Rural
US1TXTR0012,30.6021,-94.1673,SPURGER 6.2 S,14,0,0.0,148.76796771382863,Rural
US1TXTR0013,30.8571,-94.2367,COLMESNEIL 11.6 ESE,14,0,0.0,163.4538733533016,Rural
US1TXTT0003,31.0046,-95.4235,TRINITY 5.1 NW,14,0,0.0,138.48831832937697,Rural
US1TXTT0006,30.9441,-95.3237,TRINITY 2.9 E,14,0,0.0,131.7408384934054,Rural
US1TXWA0003,30.2299,-96.1356,HEMPSTEAD 10.0 NNW,14,1,7.14,90.36609298988074,Rural
US1TXWA0006,30.1572,-96.2626,BRENHAM 8.0 E,14,0,0.0,96.6698705050346,Rural
US1TXWA0009,30.1564,-96.263,CHAPPELL HILL 1.0 NW,14,0,0.0,96.6638636195308,Rural
US1TXWA0010,30.169,-96.2534,CHAPPELL HILL 1.8 N,14,4,28.57,96.4892913774597,Rural
US1TXWA0012,30.2821,-96.171,WASHINGTON 3.1 SSW,14,0,0.0,96.52695452170136,Rural
US1TXWA0014,30.2214,-96.2225,WASHINGTON 8.6 SSW,14,0,0.0,96.81310630220405,Rural
US1TXWA0017,30.3014,-96.4213,BRENHAM 9.9 N,14,0,0.0,117.75676833162906,Rural
US1TXWA0018,30.1794,-96.404,BRENHAM 1.4 NNW,14,8,57.14,109.97848747025442,Rural
US1TXWA0024,30.1589,-96.3849,BRENHAM 0.7 E,14,0,0.0,107.36257390334264,Rural
US1TXWA0028,30.1497,-96.3783,BRENHAM 1.3 ESE,14,14,100.0,106.3671438923324,Rural
US1TXWH0001,29.3161,-96.0934,WHARTON 0.3 E,14,0,0.0,85.63882653250602,Rural
US1TXWH0002,29.1267,-96.2602,EL CAMPO 4.9 SSE,14,0,0.0,111.30749623576186,Rural
US1TXWH0004,29.2061,-96.289,EL CAMPO 1.0 NW,14,0,0.0,108.19542246595469,Rural
US1TXWH0005,29.1845,-96.3156,EL CAMPO 2.5 WSW,14,10,71.43,111.68860422925643,Rural
US1TXWH0009,29.3541,-96.0697,WHARTON 3.1 NE,14,7,50.0,81.34718541855959,Rural
US1TXWH0010,29.1981,-96.2677,EL CAMPO 0.5 ENE,14,14,100.0,107.02647809215468,Rural
US1TXWH0011,29.2278,-96.302,EL CAMPO 2.7 NW,14,0,0.0,107.88214819454926,Rural
US1TXWH0015,29.3534,-96.1477,WHARTON 3.9 NW,14,14,100.0,87.76410260296129,Rural
US1TXWH0016,29.3099,-96.0774,WHARTON 1.4 ESE,14,14,100.0,84.7854555123344,Rural
US1TXWH0018,29.4178,-96.0577,EAST BERNARD 7.6 S,14,0,0.0,76.61343223172827,Rural
US1TXWK0003,30.6256,-95.7148,HUNTSVILLE 11.5 WSW,14,1,7.14,101.79517728708971,Rural
US1TXWK0005,30.702,-95.596,HUNTSVILLE 2.8 WSW,14,0,0.0,106.97220710973234,Rural
US1TXWK0011,30.5403,-95.4385,NEW WAVERLY 2.6 E,14,10,71.43,87.01502151256945,Rural
US1TXWK0012,30.7587,-95.576,HUNTSVILLE 3.6 NNW,14,0,0.0,112.79903381052056,Rural
US1TXWK0013,30.7751,-95.5835,HUNTSVILLE 4.8 NNW,14,0,0.0,114.72105440724383,Rural
US1TXWK0014,30.8515,-95.4825,HUNTSVILLE 10.4 NNE,14,10,71.43,121.84879842119821,Rural
US1TXWK0015,30.7228,-95.4016,DODGE 1.6 S,14,8,57.14,107.10150061100059,Rural
US1TXWK0018,30.6954,-95.5404,HUNTSVILLE 1.3 SSE,14,0,0.0,105.29221003743959,Rural
US1TXWK0020,30.6822,-95.5175,HUNTSVILLE 2.8 SE,14,9,64.29,103.51862174822087,Rural
US1TXWK0021,30.856,-95.4309,RIVERSIDE 2.0 WNW,14,0,0.0,122.00977610925446,Rural
US1TXWK0025,30.679,-95.555,HUNTSVILLE 2.3 S,14,5,35.71,103.7225679187874,Rural
US1TXWK0026,30.6831,-95.4353,HUNTSVILLE 7.1 ESE,14,0,0.0,102.83560436885878,Rural
US1TXWL0009,29.8729,-96.003,BROOKSHIRE 6.9 NNW,14,1,7.14,62.34573690312806,Rural
USC00160007,29.9689,-92.1169,ABBEVILLE,14,0,0.0,281.81725234734154,Rural
USC00160098,31.3206,-92.4611,ALEXANDRIA,14,0,0.0,328.18763037120675,Rural
USC00160103,31.2483,-92.4486,ALEXANDRIA 5 SSE,14,0,0.0,325.1292306111667,Rural
USC00160462,30.5669,-91.1633,BAKER,14,3,21.43,192.69179439418096,Rural
USC00160548,30.4192,-91.1303,BATON ROUGE CONCORD,14,1,7.14,186.8944240392935,Rural
USC00160558,30.4494,-91.0478,BATON ROUGE SHERWOOD,14,0,0.0,179.50656877561073,Rural
USC00160565,30.1328,-91.3228,BAYOU SORREL LOCK,14,0,0.0,204.21077069199438,Rural
USC00160617,30.7903,-92.4969,BEAVER FIRE TWR,14,8,57.14,298.7287920613138,Rural
USC00160658,29.9747,-93.0897,BELL CITY 13 SW,14,0,0.0,221.1688229967996,Rural
USC00161232,31.395,-92.7167,BOYCE 3 WNW,14,0,0.0,312.3460207992383,Rural
USC00161287,30.9594,-92.1786,BUNKIE,14,0,0.0,297.3703315742844,Rural
USC00161535,30.32,-92.0444,CARENCRO,14,0,0.0,273.5069966546376,Rural
USC00161565,30.1981,-91.1256,CARVILLE 2 SW,14,0,0.0,185.05558782061425,Rural
USC00162212,30.2411,-92.3475,CROWLEY 2 NE,14,0,0.0,295.923380679065,Rural
USC00162534,30.0719,-91.0278,DONALDSONVILLE 4 SW,14,0,0.0,176.3454531668362,Rural
USC00162641,30.7414,-93.1389,DRY CREEK 8NW,14,14,100.0,240.481717611998,Rural
USC00163313,29.8233,-91.5442,FRANKLIN 3 NW,14,0,0.0,229.56344975552184,Rural
USC00163800,30.4183,-92.0442,GRAND COTEAU,14,0,0.0,274.10197752796245,Rural
USC00163979,29.8894,-93.4022,HACKBERRY 8 SSW,14,2,14.29,190.37047458854548,Rural
USC00164288,31.3747,-93.3911,HODGES GARDENS,14,2,14.29,261.0133698348444,Rural
USC00164674,29.9594,-91.7111,JEANERETTE 5 NW,14,0,0.0,243.09000678765352,Rural
USC00164700,30.2003,-92.6642,JENNINGS,14,0,0.0,265.16589923480586,Rural
USC00164739,31.4825,-91.8628,JONESVILLE LOCKS,14,0,0.0,291.4723120596454,Rural
USC00164775,29.9942,-92.2825,KAPLAN,14,0,0.0,297.4189383317462,Rural
USC00165065,30.0206,-92.7681,LAKE ARTHUR 7 SW,14,0,0.0,252.49582193437567,Rural
USC00165072,30.3014,-93.2689,LAKE CHARLES 7 NW,14,8,57.14,211.03287073308718,Rural
USC00165074,30.2544,-93.2186,LAKE CHARLES 2 N,14,0,0.0,214.32584831463194,Rural
USC00165076,30.2142,-93.2494,LAKE CHARLES PORT,14,1,7.14,210.3833606370259,Rural
USC00165266,31.1417,-93.2397,LEESVILLE,14,0,0.0,255.53626402520882,Rural
USC00165287,31.0517,-93.2789,LEESVILLE 6 SSW,14,7,50.0,246.66002250864994,Rural
USC00165296,29.7869,-92.2083,LELAND BOWMAN LOCK,14,0,0.0,293.3207637674101,Rural
USC00165620,30.3644,-91.1672,LSU BEN-HUR FARM,14,0,0.0,189.7757236945318,Rural
USC00165920,31.1286,-92.0644,MARKSVILLE,14,8,57.14,292.7692752242376,Rural
USC00166394,29.6833,-91.1761,MORGAN CITY,14,0,0.0,198.88160680766856,Rural
USC00166431,30.2944,-93.2083,MOSS BLUFF,14,1,7.14,216.42249154115493,Rural
USC00166434,30.3397,-93.215,MOSS BLUFF 2 NNW,14,0,0.0,217.1978087523464,Rural
USC00166561,29.9342,-91.0164,NAPOLEONVILLE,14,0,0.0,177.2756149669028,Rural
USC00166657,30.0292,-91.8844,NEW IBERIA AP - ACADIANA RGNL,14,14,100.0,258.89374972146413,Rural
USC00166686,30.7267,-91.3672,NEW ROADS 5 NE,14,0,0.0,215.80917832364304,Rural
USC00166808,30.9678,-91.1003,NORWOOD,14,0,0.0,200.9421982926202,Rural
USC00166938,30.6036,-92.7739,OBERLIN FIRE TWR,14,0,0.0,266.5782654387973,Rural
USC00166968,30.2869,-93.1444,OLD TOWN BAY,14,0,0.0,222.13033268253938,Rural
USC00166995,30.5081,-92.0925,OPELOUSAS,14,0,0.0,279.640151925934,Rural
USC00167366,30.3214,-91.2517,PLAQUEMINE 2 N,14,0,0.0,197.5118751307656,Rural
USC00167448,30.4508,-91.2183,PORT ALLEN,14,3,21.43,195.71132679098645,Rural
USC00167729,31.2544,-91.96,RED RVR LOCK #1,14,10,71.43,288.6791104638424,Rural
USC00167732,31.1872,-92.2906,RED RIVER LOCK # 2,14,9,64.29,315.22899582832315,Rural
USC00167932,29.7286,-92.8181,ROCKEFELLER WL REFUGE,14,0,0.0,246.39237556466946,Rural
USC00168136,30.7775,-91.3769,ST FRANCISVILLE,14,0,0.0,218.2461445598018,Rural
USC00168181,30.0858,-91.8694,ST MARTINVILLE 3 SW,14,0,0.0,256.9939237701642,Rural
USC00168831,30.2383,-93.3447,SULPHUR,14,0,0.0,202.15127079885895,Rural
USC00169074,31.2022,-93.5725,TOLEDO BEND LAKE,14,0,0.0,235.33634263973585,Rural
USC00169369,30.695,-92.2664,VILLE PLATTE,14,6,42.86,299.04470002468776,Rural
USC00169376,30.1992,-93.6778,VINTON 5W,14,4,28.57,170.14549850485122,Rural
USC00223441,31.17,-91.0258,GLOSTER,14,0,0.0,205.21818549572168,Rural
USC00410235,29.7878,-94.6342,ANAHUAC,14,11,78.57,71.08380205030905,Rural
USC00410257,29.1572,-95.4592,ANGLETON 2 W,14,14,100.0,67.58236669705907,Rural
USC00410569,28.9797,-95.975,BAY CITY WTR WKS,14,0,0.0,104.71479020830675,Rural
USC00410586,29.9142,-94.9908,BAYTOWN,14,0,0.0,40.395352373068356,Coastal
USC00410611,30.0969,-94.0997,BEAUMONT CITY,14,6,42.86,128.01780368835892,Rural
USC00410613,30.0686,-94.2928,BEAUMONT RSCH CTR,14,3,21.43,109.34453796476393,Rural
USC00410655,30.0317,-96.2167,BELLVILLE 6NNE,14,0,0.0,87.03228316765751,Rural
USC00411048,30.1592,-96.3972,BRENHAM,14,0,0.0,108.45626681680262,Rural
USC00411596,31.2581,-95.9744,CENTERVILLE,14,0,0.0,176.35602841383593,Rural
USC00411810,30.3636,-95.0839,CLEVELAND,14,5,35.71,72.54522606546783,Rural
USC00411956,30.3303,-95.4831,CONROE,14,0,0.0,64.34208745917535,Rural
USC00412114,31.3072,-95.4508,CROCKETT,14,0,0.0,172.21473004962633,Rural
USC00412206,30.0211,-95.7069,CYPRESS,14,0,0.0,43.56324680127882,Coastal
USC00412266,29.0661,-96.2583,DANEVANG 1 W,14,0,0.0,115.57033266453992,Rural
USC00412676,29.6211,-96.3661,EAGLE LAKE RESCH CTR,14,7,50.0,97.45114917902501,Rural
USC00412786,29.2,-96.2653,EL CAMPO,14,0,0.0,106.71387370249901,Rural
USC00413340,28.9844,-95.3808,FREEPORT 2 NW,14,0,0.0,86.24913435810498,Rural
USC00414076,31.35,-93.8333,HEMPHILL,14,14,100.0,230.01521515503185,Rural
USC00414325,29.7003,-95.4292,HOUSTON-WESTBURY,14,0,0.0,8.760315042075788,Coastal
USC00414327,29.8733,-95.5275,HOUSTON N HOUSTON,14,0,0.0,19.738330867388317,Coastal
USC00414333,29.4717,-95.0833,HOUSTON NWSO,14,0,0.0,42.37674630526714,Coastal
USC00414382,30.7064,-95.5422,HUNTSVILLE,14,0,0.0,106.52722384767644,Rural
USC00414563,30.9153,-94.0097,JASPER,14,7,50.0,183.14932863823793,Rural
USC00414704,29.8025,-95.8197,KATY CITY,14,0,0.0,43.656689452224164,Coastal
USC00414878,30.375,-94.2994,KOUNTZE,14,0,0.0,123.65507134911236,Rural
USC00415196,30.0592,-94.795,LIBERTY,14,0,0.0,64.64042356194118,Rural
USC00415271,30.7394,-94.9256,LIVINGSTON 2 NNE,14,14,100.0,116.97094282688808,Rural
USC00415427,31.3417,-94.7325,LUFKIN #2,14,0,0.0,186.16890998568323,Rural
USC00415435,30.2503,-94.1783,LUMBERTON,14,0,0.0,127.04343252326383,Rural
USC00415477,30.9392,-95.9203,MADISONVILLE,14,1,7.14,141.35376204264372,Rural
USC00415659,28.6836,-95.9733,MATAGORDA #2,14,13,92.86,133.2413045707233,Rural
USC00416024,30.3908,-95.6969,MONTGOMERY,14,0,0.0,76.8720364554098,Rural
USC00416280,30.1375,-95.1783,NEW CANEY 2 E,14,2,14.29,45.859808092056085,Coastal
USC00416664,30.0858,-93.7417,ORANGE,14,0,0.0,161.04886224817335,Rural
USC00416680,30.2267,-93.7389,ORANGE 9 N,14,2,14.29,165.42972483698895,Rural
USC00417040,31.2447,-93.9658,PINELAND,14,0,0.0,212.95888191191443,Rural
USC00417172,29.9044,-93.9708,PORT ARTHUR CITY,14,0,0.0,135.91773972388387,Rural
USC00417594,29.5839,-95.7553,RICHMOND,14,0,0.0,42.06148049705537,Coastal
USC00417936,31.0619,-94.1011,SAM RAYBURN DAM,14,0,0.0,189.1086867210224,Rural
USC00418311,30.3703,-94.2019,SILSBEE 4 N,14,14,100.0,131.30593188585112,Rural
USC00418728,29.6197,-95.6575,SUGAR LAND,14,14,100.0,31.85350406783835,Coastal
USC00418996,29.4822,-95.6314,THOMPSONS 3 WSW,14,0,0.0,39.90796821687126,Coastal
USC00419101,30.7931,-94.1819,TOWN BLUFF DAM,14,0,0.0,161.9021693790605,Rural
USC00419491,30.3236,-96.1594,WASHINGTON SP,14,4,28.57,98.49422637952142,Rural
USC00419605,29.1378,-95.6253,W COLUMBIA 1 ESE,14,7,50.0,73.46908184195509,Rural
USC00419655,29.3178,-96.0847,WHARTON,14,0,0.0,84.84225601133251,Rural
USC00419898,30.7678,-94.4117,WOODVILLE,14,11,78.57,145.01039663303942,Rural
USW00003904,30.5911,-96.3631,COLLEGE STN EASTERWOOD FLD,14,0,0.0,132.86563854060557,Rural
USW00003937,30.1253,-93.2158,LAKE CHARLES,14,0,0.0,211.4976562597433,Rural
USW00003949,31.3569,-93.1761,PEASON RIDGE RANGE,14,0,0.0,275.04842271633095,Rural
USW00012917,29.9519,-94.0261,PORT ARTHUR SE TX RGNL AP,14,0,0.0,131.34586051036746,Rural
USW00012918,29.6458,-95.2822,HOUSTON WILLIAM P HOBBY AP,14,0,0.0,15.269691012471727,Coastal
USW00012923,29.2703,-94.8642,GALVESTON SCHOLES FLD,14,0,0.0,73.21528008671244,Rural
USW00012935,28.7247,-96.2536,PALACIOS MUNI AP,14,0,0.0,143.53388791017562,Rural
USW00012953,29.2661,-96.0075,WHARTON RGNL AP,14,11,78.57,82.59274556573729,Rural
USW00012960,29.9844,-95.3608,HOUSTON INTERCONTINENTAL AP,14,0,0.0,24.967904814574098,Coastal
USW00012968,29.5589,-91.525,SALT PT,14,0,0.0,235.21979371008914,Rural
USW00012975,29.5192,-95.2422,HOUSTON CLOVER FLD,14,0,0.0,29.48718374760866,Coastal
USW00012976,29.1153,-95.4633,ANGLETON LK JACKSON BRAZORIA C,14,5,35.71,72.25447597627932,Rural
USW00012977,29.6197,-95.6575,HOUSTON SUGARLAND MEM,14,0,0.0,31.85350406783835,Coastal
USW00012981,28.9731,-95.8633,BAY CITY MUNI AP,14,0,0.0,99.70590613219538,Rural
USW00013935,31.3964,-92.2828,ALEXANDRIA ESLER FLD,14,0,0.0,323.0892525110177,Rural
USW00013970,30.5378,-91.1469,BATON ROUGE METRO AP,14,0,0.0,190.5176535850019,Rural
USW00013976,30.1986,-91.9894,LAFAYETTE RGNL AP,14,0,0.0,268.06488528253306,Rural
USW00053902,30.3611,-95.4175,CONROE MONTGOMERY CO AP,14,0,0.0,66.99540932274499,Rural
USW00053903,30.7444,-95.5867,HUNTSVILLE MUNI AP,14,0,0.0,111.42160637345665,Rural
USW00053910,30.0681,-95.5564,HOUSTON HOOKS MEM AP,14,0,0.0,38.6838980439984,Coastal
USW00053915,30.0292,-91.8844,NEW IBERIA AP - ACADIANA RGNL,14,0,0.0,258.89374972146413,Rural
USW00053928,30.2189,-96.3742,BRENHAM MUNI AP,14,0,0.0,109.34766307995928,Rural
USW00053960,30.0917,-91.8731,LAFAYETTE 13 SE,14,0,0.0,257.310045870285,Rural
USW00053988,31.0217,-92.9108,FT POLK FULLERTON LNDG STRIP,14,0,0.0,274.433532304052,Rural
USW00093915,31.3347,-92.5586,ALEXANDRIA INTL AP,14,0,0.0,321.136864361814,Rural
USW00093987,31.2358,-94.7547,LUFKIN ANGELINA CO AP,14,0,0.0,174.36823298467866,Rural
