ID,LAT,LON,NAME,Total Days,Missing Days,Missing %
USC00410436,28.3889,-96.8389,AUSTWELL,9,9,100.0
USC00410518,32.2631,-96.6369,BARDWELL DAM,9,0,0.0
USC00410569,28.9797,-95.975,BAY CITY WTR WKS,9,0,0.0
USC00410586,29.9142,-94.9908,BAYTOWN,9,0,0.0
USC00410611,30.0969,-94.0997,BEAUMONT CITY,9,0,0.0
USC00410613,30.0686,-94.2928,BEAUMONT RSCH CTR,9,0,0.0
USC00410639,28.4575,-97.7061,BEEVILLE 5 NE,9,0,0.0
USC00410655,30.0317,-96.2167,BELLVILLE 6NNE,9,0,0.0
USC00410660,29.5244,-97.685,BELMONT,9,0,0.0
USC00410690,27.5969,-98.4161,BENAVIDES #2,9,0,0.0
USC00410691,32.6475,-97.4439,BENBROOK DAM,9,0,0.0
USC00410738,30.7625,-98.0214,BERTRAM 3 ENE,9,0,0.0
USC00410805,27.5842,-97.8031,BISHOP,9,0,0.0
USC00410832,30.095,-98.4142,BLANCO,9,0,0.0
USC00411026,32.0508,-96.9661,BRANDON,9,0,0.0
USC00411035,32.6489,-98.1336,BRAZOS,9,0,0.0
USC00411045,31.1586,-96.6828,BREMOND,9,0,0.0
USC00411048,30.1592,-96.3972,BRENHAM,9,0,0.0
USC00411063,33.2064,-97.7761,BRIDGEPORT,9,0,0.0
USC00411089,31.305,-94.2703,BROADDUS,9,0,0.0
USC00411215,29.7383,-98.4522,BULVERDE,9,0,0.0
USC00411246,32.5067,-97.3444,BURLESON,9,0,0.0
USC00411250,30.7586,-98.2339,BURNET,9,0,0.0
USC00411253,30.7247,-98.3842,BURNET 9 WSW,9,0,0.0
USC00411314,30.5328,-96.7022,CALDWELL,9,0,0.0
USC00411337,28.4658,-98.3539,CALLIHAM,9,0,0.0
USC00411348,30.8458,-96.97,CAMERON,9,0,0.0
USC00411429,29.8608,-98.1958,CANYON DAM,9,0,0.0
USC00411433,29.9461,-98.3967,CANYON DAM #3,9,0,0.0
USC00411500,32.1614,-94.3397,CARTHAGE,9,9,100.0
USC00411541,30.0164,-97.4786,CEDAR CREEK 5 S,9,0,0.0
USC00411578,31.8194,-94.2528,CENTER,9,0,0.0
USC00411580,31.4683,-98.4106,CENTER CITY,9,0,0.0
USC00411596,31.2581,-95.9744,CENTERVILLE,9,0,0.0
USC00411625,32.1561,-97.9369,CHALK MTN,9,0,0.0
USC00411671,29.3092,-97.4061,CHEAPSIDE,9,0,0.0
USC00411711,31.5039,-94.3522,CHIRENO,9,0,0.0
USC00411720,28.4675,-98.2525,CHOKE CANYON DAM,9,0,0.0
USC00411800,32.3139,-97.4061,CLEBURNE,9,0,0.0
USC00411804,32.33,-97.3122,CLEBURNE 7SE,9,0,0.0
USC00411810,30.3636,-95.0839,CLEVELAND,9,0,0.0
USC00411838,29.7067,-95.6878,CLODINE,9,0,0.0
USC00411880,28.7156,-97.1742,COLETO CREEK RSVR,9,0,0.0
USC00411911,29.6989,-96.5731,COLUMBUS,9,0,0.0
USC00411921,33.1997,-95.9283,COMMERCE 4SW,9,0,0.0
USC00411956,30.3303,-95.4831,CONROE,9,0,0.0
USC00411970,33.3744,-95.6933,COOPER,9,0,0.0
USC00411990,31.1603,-97.9564,COPPERAS COVE 5 NW,9,0,0.0
USC00412011,27.7792,-97.5056,CORPUS CHRISTI NWS,9,9,100.0
USC00412013,27.6606,-97.3983,C C BOTANICAL GARDENS,9,0,0.0
USC00412017,31.0033,-94.8161,CORRIGAN 1 ENE,9,0,0.0
USC00412019,32.1225,-96.4867,CORSICANA,9,0,0.0
USC00412020,32.1183,-96.3256,CORSICANA 8 E,9,0,0.0
USC00412086,31.7731,-97.8264,CRANFILLS GAP,9,0,0.0
USC00412088,31.5333,-97.4525,CRAWFORD,9,0,0.0
USC00412096,32.5225,-97.6478,CRESSON,9,0,0.0
USC00412114,31.3072,-95.4508,CROCKETT,9,0,0.0
USC00412173,29.0892,-97.3433,CUERO,9,0,0.0
USC00412206,30.0211,-95.7069,CYPRESS,9,0,0.0
USC00412218,30.4364,-95.7919,DACUS,9,0,0.0
USC00412225,32.9203,-94.7225,DAINGERFIELD 9 S,9,0,0.0
USC00412266,29.0661,-96.2583,DANEVANG 1 W,9,0,0.0
USC00412295,30.8014,-97.2689,DAVILLA 2N,9,0,0.0
USC00412334,33.2219,-97.5872,DECATUR,9,0,0.0
USC00412352,33.4797,-94.6175,DEKALB,9,9,100.0
USC00412404,33.1992,-97.105,DENTON 2 SE,9,0,0.0
USC00412444,31.8614,-95.2619,DIALVILLE 2 W,9,0,0.0
USC00412462,30.3558,-96.8289,DIME BOX,9,0,0.0
USC00412558,31.6481,-94.8997,DOUGLASS 1 S,9,9,100.0
USC00412585,30.2194,-97.9878,DRIPPING SPRINGS 6 E,9,0,0.0
USC00412598,32.0628,-98.3047,DUBLIN 2SE,9,0,0.0
USC00412758,26.2981,-98.1575,EDINBURG,9,9,100.0
USC00412770,29.0622,-96.7714,EDNA 7 NW,9,0,0.0
USC00412772,32.3656,-95.6089,EDOM,9,0,0.0
USC00412786,29.2,-96.2653,EL CAMPO,9,0,0.0
USC00412820,30.3642,-97.37,ELGIN 1 N,9,0,0.0
USC00412902,32.8711,-95.7797,EMORY,9,9,100.0
USC00413000,30.3333,-94.0833,EVADALE,9,9,100.0
USC00413005,31.4625,-98.1619,EVANT 1SSW,9,0,0.0
USC00413047,31.7322,-96.2078,FAIRFIELD 3W,9,0,0.0
USC00413063,27.1353,-98.1203,FALFURRIAS,9,2,22.22
USC00413065,28.9614,-98.1103,FALLS CITY 7 WSW,9,0,0.0
USC00413080,33.1414,-96.2933,FARMERSVILLE,9,0,0.0
USC00413112,30.2758,-97.0192,FEDOR 3SE,9,9,100.0
USC00413133,32.5339,-96.6608,FERRIS,9,0,0.0
USC00413156,29.9744,-98.2669,FISCHERS STORE,9,0,0.0
USC00413171,31.3089,-97.6306,FLAT,9,0,0.0
USC00413183,29.6339,-97.0644,FLATONIA 4SE,9,0,0.0
USC00413199,30.8394,-97.7928,FLORENCE,9,0,0.0
USC00413201,29.1333,-98.1628,FLORESVILLE,9,0,0.0
USC00413247,33.4661,-97.5797,FORESTBURG 5 S,9,0,0.0
USC00413285,32.8342,-97.2981,FT WORTH WSFO,9,0,0.0
USC00413289,32.8472,-97.4761,FT WORTH NATURE CTR,9,9,100.0
USC00413321,31.0328,-96.4889,FRANKLIN,9,0,0.0
USC00413340,28.9844,-95.3808,FREEPORT 2 NW,9,0,0.0
USC00413370,33.1925,-96.7931,FRISCO,9,0,0.0
USC00413485,31.4144,-97.7019,GATESVILLE,9,0,0.0
USC00413507,30.6764,-97.7208,GEORGETOWN LAKE,9,0,0.0
USC00413508,28.3064,-98.1222,GEORGE W 2 SSW,9,0,0.0
USC00413525,30.1872,-96.8594,GIDDINGS 5E,9,0,0.0
USC00413546,32.7464,-95.0497,GILMER 4 WNW,9,0,0.0
USC00413618,28.6617,-97.385,GOLIAD,9,0,0.0
USC00413620,28.6703,-97.3778,GOLIAD 1 E,9,0,0.0
USC00413622,29.4744,-97.4481,GONZALES 2S,9,0,0.0
USC00413624,29.4358,-97.5178,GONZALES 10 SW,9,0,0.0
USC00413639,32.5408,-98.3814,GORDON 1SW,9,0,0.0
USC00413675,32.5217,-97.8069,GRANBURY 5N,9,0,0.0
USC00413685,30.715,-97.4483,GRANGER,9,0,0.0
USC00413686,30.7189,-97.3211,GRANGER DAM,9,0,0.0
USC00413691,32.9506,-97.0553,GRAPEVINE DAM,9,0,0.0
USC00413734,33.1678,-96.0983,GREENVILLE KGVL RADIO,9,0,0.0
USC00413776,31.4406,-96.4825,GROESBECK 7SE,9,0,0.0
USC00413778,31.1964,-95.1461,GROVETON,9,9,100.0
USC00413846,33.3361,-95.2486,HAGANSPORT,9,0,0.0
USC00413873,29.4706,-96.9397,HALLETTSVILLE 2 N,9,0,0.0
USC00413877,32.4478,-94.5956,HALLSVILLE 4 S,9,0,0.0
USC00413884,31.7089,-98.115,HAMILTON,9,0,0.0
USC00413941,32.6761,-94.5781,HARLETON,9,0,0.0
USC00413943,26.2028,-97.6728,HARLINGEN,9,0,0.0
USC00414020,32.5781,-95.2033,HAWKINS,9,0,0.0
USC00414076,31.35,-93.8333,HEMPHILL,9,9,100.0
USC00414077,31.4072,-93.7842,HEMPHILL 6 NE,9,0,0.0
USC00414081,32.1828,-94.7967,HENDERSON,9,0,0.0
USC00414137,31.9844,-98.0311,HICO,9,0,0.0
USC00414182,32.0161,-97.1094,HILLSBORO,9,0,0.0
USC00414202,32.7275,-95.1925,HOLLY LAKE RCH,9,0,0.0
USC00414313,29.8142,-95.7275,HOUSTON BARKER,9,0,0.0
USC00414315,29.7283,-95.1306,HOUSTON DEER PARK,9,0,0.0
USC00414321,29.7914,-95.4261,HOUSTON HTS,9,0,0.0
USC00414325,29.7003,-95.4292,HOUSTON-WESTBURY,9,0,0.0
USC00414326,29.7456,-95.28,HOUSTON-PORT,9,0,0.0
USC00414327,29.8733,-95.5275,HOUSTON N HOUSTON,9,0,0.0
USC00414333,29.4717,-95.0833,HOUSTON NWSO,9,0,0.0
USC00414343,32.3389,-98.2972,HUCKABAY,9,0,0.0
USC00414382,30.7064,-95.5422,HUNTSVILLE,9,0,0.0
USC00414390,31.6544,-97.7086,HURST SPRINGS,9,0,0.0
USC00414505,32.0914,-97.1211,ITASCA 5SSW,9,0,0.0
USC00414517,33.2064,-98.1689,JACKSBORO,9,0,0.0
USC00414525,31.9622,-95.2736,JACKSONVILLE,9,2,22.22
USC00414531,29.1967,-94.9883,JAMAICA BEACH,9,0,0.0
USC00414556,30.8294,-97.6011,JARRELL,9,0,0.0
USC00414563,30.9153,-94.0097,JASPER,9,0,0.0
USC00414575,29.7664,-97.3164,JEDDO 3S,9,0,0.0
USC00414577,32.7692,-94.3592,JEFFERSON,9,9,100.0
USC00414597,32.6406,-96.9747,JOE POOL LAKE,9,0,0.0
USC00414605,30.3,-98.4094,JOHNSON CITY 2N,9,0,0.0
USC00414679,33.0806,-97.2967,JUSTIN,9,0,0.0
USC00414693,32.6664,-94.1781,KARNACK,9,0,0.0
USC00414696,28.9069,-97.8756,KARNES CITY 2N,9,0,0.0
USC00414704,29.8025,-95.8197,KATY CITY,9,0,0.0
USC00414705,32.5589,-96.2725,KAUFMAN 3 SE,9,0,0.0
USC00414708,32.6139,-96.1394,KAUFMAN 13ENE,9,9,100.0
USC00414792,31.0658,-97.6919,KILLEEN,9,9,100.0
USC00414805,29.6833,-97.7672,KINGSBURY,9,0,0.0
USC00414810,27.5311,-97.8497,KINGSVILLE,9,0,0.0
USC00414866,32.1347,-97.4786,KOPPERL 5 NNE,9,0,0.0
USC00414878,30.375,-94.2994,KOUNTZE,9,0,0.0
USC00414903,29.9175,-96.8769,LA GRANGE,9,0,0.0
USC00414911,26.3233,-98.3233,LA JOYA,9,0,0.0
USC00414972,33.225,-97.8317,LAKE BRIDGEPORT DAM,9,0,0.0
USC00414976,32.8228,-95.5278,LAKE FK RSVR,9,0,0.0
USC00414979,32.6433,-98.3181,LAKE PALO PINTO,9,0,0.0
USC00414980,32.8522,-95.8864,LAKE TAWAKONI,9,0,0.0
USC00415018,31.0717,-98.1847,LAMPASAS,9,0,0.0
USC00415094,33.0353,-96.4861,LAVON DAM,9,0,0.0
USC00415116,32.3,-98.4028,LEATHERWOOD RCH,9,9,100.0
USC00415192,33.0694,-97.0094,LEWISVILLE DAM,9,0,0.0
USC00415193,30.4064,-97.0133,LEXINGTON,9,0,0.0
USC00415196,30.0592,-94.795,LIBERTY,9,0,0.0
USC00415229,33.0161,-94.3675,LINDEN,9,0,0.0
USC00415243,32.5686,-98.0825,LIPAN 4NW,9,0,0.0
USC00415271,30.7394,-94.9256,LIVINGSTON 2 NNE,9,0,0.0
USC00415285,29.8569,-97.6958,LOCKHART 2SW,9,0,0.0
USC00415341,32.4725,-94.7172,LONGVIEW,9,0,0.0
USC00415344,32.5183,-94.7189,LONGVIEW #2,9,0,0.0
USC00415415,31.4269,-94.8942,LUFKIN 11 NW,9,0,0.0
USC00415427,31.3417,-94.7325,LUFKIN #2,9,2,22.22
USC00415429,29.6756,-97.6578,LULING,9,0,0.0
USC00415430,29.8403,-97.5672,LULING 12 NE,9,0,0.0
USC00415435,30.2503,-94.1783,LUMBERTON,9,0,0.0
USC00415477,30.9392,-95.9203,MADISONVILLE,9,0,0.0
USC00415528,31.9442,-96.8464,MALONE 3ENE,9,9,100.0
USC00415611,31.305,-96.8767,MARLIN,9,0,0.0
USC00415618,32.4892,-94.3289,MARSHALL,9,0,0.0
USC00415659,28.6836,-95.9733,MATAGORDA #2,9,3,33.33
USC00415661,28.0372,-97.8725,MATHIS 4 SSW,9,0,0.0
USC00415667,33.3322,-94.3436,MAUD,9,2,22.22
USC00415695,32.3117,-97.0161,MAYPEARL,9,9,100.0
USC00415701,26.1922,-98.2503,MCALLEN,9,0,0.0
USC00415721,26.565,-98.1236,MCCOOK,9,0,0.0
USC00415757,31.435,-97.4011,MCGREGOR,9,0,0.0
USC00415766,33.1828,-96.59,MCKINNEY MUNI AP,9,9,100.0
USC00415836,26.0619,-97.8997,MERCEDES 6 SSE,9,0,0.0
USC00415845,31.93,-97.6608,MERIDIAN,9,0,0.0
USC00415869,31.6181,-96.4497,MEXIA,9,9,100.0
USC00415897,32.4917,-96.9992,MIDLOTHIAN,9,0,0.0
USC00415904,31.0706,-95.715,MIDWAY 4 NE,9,0,0.0
USC00415954,32.635,-95.4822,MINEOLA,9,0,0.0
USC00416024,30.3908,-95.6969,MONTGOMERY,9,0,0.0
USC00416058,32.0139,-97.6131,MORGAN,9,0,0.0
USC00416060,32.3842,-98.1703,MORGAN MILL,9,9,100.0
USC00416108,33.1631,-95.0097,MT PLEASANT,9,0,0.0
USC00416119,33.1964,-95.2236,MT VERNON,9,0,0.0
USC00416177,31.6164,-94.6431,NACOGDOCHES,9,0,0.0
USC00416210,31.9611,-96.6881,NAVARRO MILLS DAM,9,0,0.0
USC00416265,31.6503,-94.1519,NEUVILLE,9,9,100.0
USC00416270,33.4547,-94.4089,NEW BOSTON,9,2,22.22
USC00416276,29.6597,-98.1636,NEW BRAUNFELS,9,0,0.0
USC00416280,30.1375,-95.1783,NEW CANEY 2 E,9,0,0.0
USC00416331,33.4561,-98.0253,NEWPORT 1SW,9,9,100.0
USC00416335,31.9747,-95.1381,NEW SUMMERFIELD 2W,9,0,0.0
USC00416341,30.8331,-93.7369,NEWTON,9,0,0.0
USC00416367,31.1083,-98.3803,NIX STORE 1 W,9,0,0.0
USC00416368,29.2828,-97.7675,NIXON,9,9,100.0
USC00416496,31.5914,-95.8442,OAKWOOD,9,0,0.0
USC00416649,33.1836,-94.7792,OMAHA 2 W,9,9,100.0
USC00416664,30.0858,-93.7417,ORANGE,9,0,0.0
USC00416680,30.2267,-93.7389,ORANGE 9 N,9,0,0.0
USC00416766,32.7664,-98.3083,PALO PINTO,9,0,0.0
USC00417017,31.2789,-97.8883,PIDCOKE,9,0,0.0
USC00417020,29.2353,-96.1817,PIERCE 1 E,9,0,0.0
USC00417040,31.2447,-93.9658,PINELAND,9,0,0.0
USC00417066,32.9264,-94.9392,PITTSBURG 5 SSE,9,9,100.0
USC00417111,28.9606,-98.4772,PLEASANTON,9,9,100.0
USC00417140,28.6575,-96.5553,PT COMFORT,9,0,0.0
USC00417170,27.8139,-97.075,PORT ARANSAS,9,0,0.0
USC00417172,29.9044,-93.9708,PORT ARTHUR CITY,9,0,0.0
USC00417179,26.095,-97.3069,PORT ISABEL,9,0,0.0
USC00417183,28.6078,-96.6417,PORT LAVACA,9,0,0.0
USC00417184,26.5533,-97.4278,PORT MANSFIELD,9,0,0.0
USC00417186,28.4342,-96.4278,PORT O'CONNOR,9,9,100.0
USC00417300,31.9633,-98.4942,PROCTOR RSVR,9,0,0.0
USC00417365,32.7931,-95.435,QUITMAN 2,9,0,0.0
USC00417388,32.2619,-97.7064,RAINBOW,9,0,0.0
USC00417458,26.4644,-97.7847,RAYMONDVILLE,9,0,0.0
USC00417530,28.2939,-97.3297,REFUGIO 3 SW,9,0,0.0
USC00417533,28.3294,-97.2947,REFUGIO 2 NW,9,0,0.0
USC00417550,32.8136,-97.5756,REMUDA,9,0,0.0
USC00417586,30.5381,-95.8458,RICHARDS,9,9,100.0
USC00417588,32.9964,-96.7428,RICHARDSON,9,0,0.0
USC00417594,29.5839,-95.7553,RICHMOND,9,0,0.0
USC00417659,33.005,-97.2331,ROANOKE,9,0,0.0
USC00417677,27.7894,-97.6619,ROBSTOWN,9,0,0.0
USC00417685,30.6431,-97.0372,ROCKDALE,9,0,0.0
USC00417704,28.0183,-97.0567,ROCKPORT,9,0,0.0
USC00417707,32.9331,-96.4647,ROCKWALL,9,0,0.0
USC00417744,31.0736,-96.9789,ROSEBUD,9,0,0.0
USC00417773,32.4578,-96.4558,ROSSER,9,0,0.0
USC00417787,30.4247,-98.3492,ROUND MTN,9,9,100.0
USC00417791,30.5414,-97.635,ROUND ROCK 3 NE,9,0,0.0
USC00417836,28.8297,-97.7133,RUNGE,9,0,0.0
USC00417841,31.8092,-95.1428,RUSK,9,0,0.0
USC00417936,31.0619,-94.1011,SAM RAYBURN DAM,9,0,0.0
USC00417947,29.4703,-98.4728,SAN ANTONIO INCARNATE WORD,9,0,0.0
USC00417951,31.5192,-94.1186,SAN AUGUSTINE,9,0,0.0
USC00417981,26.565,-98.1189,SAN MANUEL,9,9,100.0
USC00417983,29.8833,-97.9494,SAN MARCOS,9,0,0.0
USC00418059,26.2656,-97.8714,SANTA ROSA 3 WNW,9,0,0.0
USC00418081,27.2169,-97.6956,SARITA 7 E,9,0,0.0
USC00418126,29.6825,-96.8564,SCHULENBURG,9,0,0.0
USC00418187,29.5519,-97.9703,SEGUIN 1 SSW,9,0,0.0
USC00418311,30.3703,-94.2019,SILSBEE 4 N,9,0,0.0
USC00418354,28.1011,-97.5689,SINTON,9,0,0.0
USC00418415,30.0092,-97.1644,SMITHVILLE,9,0,0.0
USC00418446,30.3367,-96.5403,SOMERVILLE DAM,9,0,0.0
USC00418487,26.1375,-97.1742,S PADRE IS,9,0,0.0
USC00418519,29.2728,-96.6858,SPEAKS 2,9,0,0.0
USC00418531,30.4814,-98.1606,SPICEWOOD,9,0,0.0
USC00418544,29.8653,-98.3797,SPRING BRANCH 2SE,9,0,0.0
USC00418646,31.0372,-97.5283,STILLHOUSE HOLLOW DAM,9,0,0.0
USC00418658,29.3258,-97.9753,STOCKDALE 6N,9,0,0.0
USC00418696,32.6592,-98.4678,STRAWN 8 NNE,9,0,0.0
USC00418728,29.6197,-95.6575,SUGAR LAND,9,2,22.22
USC00418743,33.1481,-95.6269,SULPHUR SPRINGS,9,0,0.0
USC00418862,30.5844,-97.4156,TAYLOR 1NW,9,0,0.0
USC00418929,32.7336,-96.3225,TERRELL,9,0,0.0
USC00418942,33.4367,-94.0772,TEXARKANA,9,0,0.0
USC00418996,29.4822,-95.6314,THOMPSONS 3 WSW,9,0,0.0
USC00419001,30.6147,-97.2086,THORNDALE,9,0,0.0
USC00419004,31.3917,-96.5656,THORNTON 1SSE,9,0,0.0
USC00419007,28.5806,-98.1186,THREE RIVERS 9 NE,9,0,0.0
USC00419068,31.175,-93.5653,TOLEDO BEND DAM,9,0,0.0
USC00419076,30.1003,-95.6114,TOMBALL,9,0,0.0
USC00419099,30.8836,-98.4708,TOW,9,0,0.0
USC00419101,30.7931,-94.1819,TOWN BLUFF DAM,9,0,0.0
USC00419125,33.4311,-96.3397,TRENTON,9,0,0.0
USC00419153,31.2061,-97.2956,TROY,9,0,0.0
USC00419207,32.3008,-95.3103,TYLER,9,0,0.0
USC00419282,31.6606,-97.4661,VALLEY MILLS,9,0,0.0
USC00419361,28.8608,-97.0181,VICTORIA FIRE DEPT #5,9,0,0.0
USC00419367,28.8439,-96.9214,VICTORIA RGNL AP,9,0,0.0
USC00419415,31.5481,-97.2072,WACO,9,0,0.0
USC00419417,31.6003,-97.2169,WACO DAM,9,0,0.0
USC00419491,30.3236,-96.1594,WASHINGTON SP,9,0,0.0
USC00419503,32.525,-95.1306,WATERS BLUFF,9,2,22.22
USC00419504,30.9297,-98.0219,WATSON,9,0,0.0
USC00419522,32.4281,-96.8422,WAXAHACHIE,9,0,0.0
USC00419532,32.7478,-97.7703,WEATHERFORD,9,0,0.0
USC00419559,28.1136,-97.4178,WELDER WILDLIFE FOUNDATION,9,0,0.0
USC00419588,26.1781,-97.9708,WESLACO,9,3,33.33
USC00419593,31.8119,-97.0797,W,9,0,0.0
USC00419655,29.3178,-96.0847,WHARTON,9,9,100.0
USC00419708,32.2039,-95.2342,WHITEHOUSE 3 S,9,0,0.0
USC00419709,32.5164,-94.8914,WHITE OAK 1 WSW,9,0,0.0
USC00419715,31.8611,-97.375,WHITNEY DAM,9,0,0.0
USC00419717,28.6314,-98.2775,WHITSETT,9,0,0.0
USC00419754,30.5347,-94.4456,WILDWOOD,9,9,100.0
USC00419800,32.7019,-96.015,WILLS PT,9,0,0.0
USC00419815,30.0017,-98.1047,WIMBERLEY 1 NW,9,0,0.0
USC00419836,33.025,-95.2411,WINNSBORO 5 NNE,9,0,0.0
USC00419859,33.3675,-96.0675,WOLFE CITY,9,9,100.0
USC00419898,30.7678,-94.4117,WOODVILLE,9,0,0.0
USC00419916,33.3039,-94.1583,WRIGHT PATMAN DM & LK,9,0,0.0
USC00419952,29.2739,-97.1556,YOAKUM,9,9,100.0
USC00419953,28.9803,-97.5186,YORKTOWN,9,0,0.0
USC00419962,30.9597,-97.7183,YOUNGSPORT,9,0,0.0
USW00003855,30.35,-87.3167,PENSACOLA FOREST SHERMAN NAS,9,9,100.0
USW00003866,32.55,-88.5667,MERIDIAN NAAS,9,1,11.11
USW00003881,32.8661,-87.2383,CENTREVILLE 6 SW,9,0,0.0
USW00003901,32.3908,-94.7139,LONGVIEW E TX RGNL AP,9,0,0.0
USW00003902,31.0667,-97.8333,ROBERT GRAY AAF,9,9,100.0
USW00003904,30.5911,-96.3631,COLLEGE STN EASTERWOOD FLD,9,0,0.0
USW00003927,32.8975,-97.0219,DAL-FTW WSCMO AP,9,0,0.0
USW00003931,31.05,-93.1833,FT POLK AAF,9,9,100.0
USW00003933,31.1333,-97.7167,FT HOOD,9,9,100.0
USW00003937,30.1253,-93.2158,LAKE CHARLES,9,0,0.0
USW00003940,32.3197,-90.0778,JACKSON INTL AP,9,0,0.0
USW00003951,32.35,-94.65,LONGVIEW WSMO,9,0,0.0
USW00003969,32.2153,-98.1775,STEPHENVILLE CLARK FLD,9,0,0.0
USW00003971,32.6781,-96.8678,DALLAS REDBIRD AP,9,0,0.0
USW00003991,33.2089,-97.1992,DENTON MUNICPAL AP,9,0,0.0
USW00003996,32.3481,-91.03,TALLULAH VICKSBURG RGNL AP,9,0,0.0
USW00003999,30.7406,-98.2353,BURNET MUNI AP,9,0,0.0
USW00012884,29.3331,-89.4075,BOOTHVILLE ASOS,9,0,0.0
USW00012904,26.2303,-97.6556,HARLINGEN RIO GRANDE VLY INTL,9,0,0.0
USW00012911,29.5325,-98.2622,RANDOLPH AFB,9,9,100.0
USW00012912,28.8625,-96.93,VICTORIA RGNL AP,9,0,0.0
USW00012916,29.9975,-90.2778,NEW ORLEANS AP,9,0,0.0
USW00012917,29.9519,-94.0261,PORT ARTHUR SE TX RGNL AP,9,0,0.0
USW00012918,29.6458,-95.2822,HOUSTON WILLIAM P HOBBY AP,9,0,0.0
USW00012921,29.5442,-98.4839,SAN ANTONIO INTL AP,9,0,0.0
USW00012923,29.2703,-94.8642,GALVESTON SCHOLES FLD,9,0,0.0
USW00012924,27.7839,-97.5114,CORPUS CHRISTI,9,0,0.0
USW00012926,27.6878,-97.2917,CORPUS CHRISTI NAS,9,0,0.0
USW00012928,27.5089,-97.8042,KINGSVILLE NAAS,9,1,11.11
USW00012930,29.9167,-90.1303,NEW ORLEANS AUDUBON,9,0,0.0
USW00012932,27.7414,-98.025,ALICE INTL AP,9,0,0.0
USW00012935,28.7247,-96.2536,PALACIOS MUNI AP,9,0,0.0
USW00012944,29.3,-94.8,GALVESTON,9,3,33.33
USW00012946,27.7,-97.4333,CORPUS CHRISTI CABANISS FLD,9,9,100.0
USW00012957,26.1597,-97.3378,PORT ISABEL CAMERON CO AP,9,0,0.0
USW00012958,29.8167,-90.0167,NEW ORLEANS ALVIN CALLENDER FL,9,0,0.0
USW00012959,26.1792,-98.2444,MCALLEN MILLER INTL AP,9,0,0.0
USW00012960,29.9844,-95.3608,HOUSTON INTERCONTINENTAL AP,9,0,0.0
USW00012968,29.5589,-91.525,SALT PT,9,0,0.0
USW00012970,29.3389,-98.4719,SAN ANTONIO STINSON MUNI AP,9,0,0.0
USW00012971,29.7042,-98.0286,AUSTIN SAN ANTONIO,9,0,0.0
USW00012972,28.0836,-97.0467,ROCKPORT ARANSAS CO AP,9,0,0.0
USW00012975,29.5192,-95.2422,HOUSTON CLOVER FLD,9,0,0.0
USW00012976,29.1153,-95.4633,ANGLETON LK JACKSON BRAZORIA C,9,0,0.0
USW00012977,29.6197,-95.6575,HOUSTON SUGARLAND MEM,9,0,0.0
USW00012987,26.5258,-98.0633,EDINBURG 17 NNE,9,0,0.0
USW00013833,31.2694,-89.2561,HATTIESBURG CHAIN MUNI AP,9,0,0.0
USW00013838,30.6147,-88.0631,MOBILE DWTN AP,9,0,0.0
USW00013865,32.3347,-88.7508,MERIDIAN KEY FLD,9,0,0.0
USW00013894,30.6794,-88.24,MOBILE,9,0,0.0
USW00013899,30.4761,-87.1858,PENSACOLA RGNL AP,9,0,0.0
USW00013904,30.1831,-97.68,AUSTIN BERGSTROM INTL AP,9,0,0.0
USW00013911,32.7667,-97.45,FT WORTH NAS,9,0,0.0
USW00013927,32.3375,-90.2214,JACKSON HAWKINS FLD,9,0,0.0
USW00013935,31.3964,-92.2828,ALEXANDRIA ESLER FLD,9,0,0.0
USW00013939,33.4939,-90.9806,GREENVILLE ASOS,9,0,0.0
USW00013942,32.5156,-92.03,MONROE RGNL AP,9,0,0.0
USW00013957,32.4508,-93.8414,SHREVEPORT,9,0,0.0
USW00013958,30.3208,-97.7603,AUSTIN-CAMP MABRY,9,0,0.0
USW00013959,31.6181,-97.2283,WACO RGNL AP,9,0,0.0
USW00013960,32.8383,-96.8358,DALLAS FAA AP,9,0,0.0
USW00013961,32.8247,-97.3642,FT WORTH MEACHAM FLD,9,0,0.0
USW00013970,30.5378,-91.1469,BATON ROUGE METRO AP,9,0,0.0
USW00013972,32.3586,-95.4039,TYLER POUNDS FLD,9,0,0.0
USW00013976,30.1986,-91.9894,LAFAYETTE RGNL AP,9,0,0.0
USW00013977,33.4561,-93.9878,TEXARKANA WEBB FLD,9,0,0.0
USW00013978,33.4961,-90.0894,GREENWOOD LEFLORE AP,9,0,0.0
USW00053820,31.4192,-87.0483,EVERGREEN MIDDLETON FLD,9,0,0.0
USW00053858,30.4631,-88.5317,PASCAGOULA LOTT INTL AP,9,0,0.0
USW00053865,30.3436,-89.8225,SLIDELL AP,9,0,0.0
USW00053902,30.3611,-95.4175,CONROE MONTGOMERY CO AP,9,0,0.0
USW00053903,30.7444,-95.5867,HUNTSVILLE MUNI AP,9,0,0.0
USW00053905,32.5397,-93.7461,SHREVEPORT DWTN AP,9,0,0.0
USW00053907,32.6583,-97.095,ARLINGTON MUNI AP,9,0,0.0
USW00053909,32.9944,-97.3203,FT WORTH ALLIANCE AP,9,0,0.0
USW00053910,30.0681,-95.5564,HOUSTON HOOKS MEM AP,9,0,0.0
USW00053911,32.7131,-96.2689,TERRELL MUNI AP,9,0,0.0
USW00053912,32.0317,-96.3994,CORSICANA CAMPBELL FLD,9,0,0.0
