ID,LAT,LON,NAME,Total Days,Missing Days,Missing %
US1SCAK0059,33.4454,-81.6518,NEW ELLENTON 2.7 NE,11,10,90.91
US1SCAK0067,33.4478,-81.6593,AIKEN 7.6 SSE,11,10,90.91
US1SCAK0071,33.545,-81.9044,NORTH AUGUSTA 3.5 ENE,11,10,90.91
US1SCAK0077,33.572,-81.7549,AIKEN 2.6 NW,11,10,90.91
US1SCAK0078,33.4991,-81.9614,NORTH AUGUSTA 1.3 SSW,11,9,81.82
US1SCAK0096,33.4495,-81.6617,AIKEN 7.4 SSE,11,10,90.91
US1SCAK0097,33.6564,-81.3572,WAGENER 0.5 NE,11,9,81.82
US1SCAK0105,33.8049,-81.5621,BATESBURG 7.1 S,11,5,45.45
US1SCBF0015,32.2713,-80.9683,BLUFFTON 5.1 NW,11,5,45.45
US1SCBF0022,32.248,-80.8156,BLUFFTON 2.9 ENE,11,2,18.18
US1SCBF0032,32.3426,-80.8391,OKATIE 7.2 ENE,11,2,18.18
US1SCBF0037,32.4939,-80.6334,BEAUFORT 5.7 NE,11,1,9.09
US1SCBF0053,32.3536,-80.6923,PARRIS ISLAND 1.7 N,11,3,27.27
US1SCBF0066,32.2411,-80.7008,HILTON HEAD ISLAND 4.1 NE,11,3,27.27
US1SCBF0067,32.2568,-80.7254,HILTON HEAD ISLAND 4.4 NNE,11,8,72.73
US1SCBF0068,32.4279,-80.6378,BEAUFORT 3.0 E,11,4,36.36
US1SCBF0080,32.4052,-80.6993,BEAUFORT 1.6 SSW,11,3,27.27
US1SCBF0093,32.4131,-80.7601,BEAUFORT 4.2 WSW,11,2,18.18
US1SCBF0094,32.4754,-80.6794,BEAUFORT 3.5 N,11,10,90.91
US1SCBF0097,32.4675,-80.6296,BEAUFORT 4.5 NE,11,2,18.18
US1SCBF0104,32.2431,-80.8034,HILTON HEAD ISLAND 4.7 NW,11,3,27.27
US1SCBF0111,32.3136,-80.4924,FRIPP ISLAND 0.5 WSW,11,5,45.45
US1SCBF0113,32.2207,-80.9881,BLUFFTON 7.4 W,11,8,72.73
US1SCBF0119,32.3925,-80.7373,BEAUFORT 3.6 SW,11,2,18.18
US1SCBF0122,32.4567,-80.6396,BEAUFORT 3.6 NE,11,5,45.45
US1SCBK0029,33.4249,-80.0267,PINEVILLE 0.3 SSE,11,10,90.91
US1SCBK0038,33.1987,-79.9377,MONCKS CORNER 3.6 E,11,1,9.09
US1SCBK0055,33.0676,-79.9747,MONCKS CORNER 8.9 S,11,4,36.36
US1SCBK0067,32.842,-79.9111,DANIEL ISLAND 1.4 S,11,6,54.55
US1SCBK0077,33.0717,-80.147,SUMMERVILLE 5.0 NNE,11,9,81.82
US1SCBK0081,33.2066,-80.0158,MONCKS CORNER 1.2 NW,11,6,54.55
US1SCBK0091,33.036,-80.0762,GOOSE CREEK 5.6 NW,11,2,18.18
US1SCBM0009,33.3465,-81.1326,DENMARK 2.0 N,11,2,18.18
US1SCBW0006,33.175,-81.3522,BARNWELL 4.6 S,11,6,54.55
US1SCCA0001,33.6874,-80.7301,ST. MATTHEWS 3.2 ENE,11,9,81.82
US1SCCA0019,33.6853,-80.9773,NORTH 8.6 ENE,11,10,90.91
US1SCCD0006,33.6698,-80.1995,MANNING 1.9 SSE,11,3,27.27
US1SCCL0031,32.4817,-80.3372,EDISTO BEACH 1.2 WSW,11,1,9.09
US1SCCR0004,32.8117,-79.8336,MOUNT PLEASANT 1.9 ESE,11,8,72.73
US1SCCR0026,32.8567,-79.8058,MOUNT PLEASANT 4.1 NE,11,3,27.27
US1SCCR0033,33.0835,-79.4599,MCCLELLANVILLE 0.5 ESE,11,1,9.09
US1SCCR0036,32.7398,-79.9314,FOLLY BEACH 4.5 N,11,2,18.18
US1SCCR0069,32.8965,-79.7962,MOUNT PLEASANT 6.4 NE,11,2,18.18
US1SCCR0078,32.8919,-79.9904,NORTH CHARLESTON 3.1 ESE,11,2,18.18
US1SCCR0085,32.7979,-79.8442,MOUNT PLEASANT 2.1 SSE,11,9,81.82
US1SCCR0087,32.8257,-79.9835,CHARLESTON 2.9 NNE,11,2,18.18
US1SCCR0089,32.7649,-79.9762,CHARLESTON 1.7 SE,11,6,54.55
US1SCCR0092,32.7884,-80.2565,RAVENEL 2.0 WNW,11,2,18.18
US1SCCR0098,32.6299,-80.1951,WADMALAW ISLAND 2.3 SSW,11,3,27.27
US1SCCR0099,32.8195,-79.8809,MOUNT PLEASANT 1.0 WSW,11,2,18.18
US1SCCR0105,32.7523,-80.2403,HOLLYWOOD 2.3 W,11,2,18.18
US1SCCR0113,32.8821,-79.8284,MOUNT PLEASANT 4.6 NNE,11,4,36.36
US1SCCR0114,32.7516,-79.8998,CHARLESTON 5.9 ESE,11,4,36.36
US1SCCR0115,32.5456,-80.2435,EDISTO ISLAND 3.6 E,11,2,18.18
US1SCCR0131,32.8466,-79.8735,MOUNT PLEASANT 1.7 NNW,11,2,18.18
US1SCCR0146,32.8983,-79.7536,MOUNT PLEASANT 8.2 NE,11,1,9.09
US1SCCR0155,32.5554,-80.3682,EDISTO BEACH 5.4 NNW,11,1,9.09
US1SCCR0159,32.7929,-79.8913,MOUNT PLEASANT 2.6 SW,11,9,81.82
US1SCCR0179,32.9019,-79.8148,MOUNT PLEASANT 6.1 NNE,11,7,63.64
US1SCCR0189,32.6257,-80.1214,KIAWAH RIVER 3.5 W,11,4,36.36
US1SCCR0192,32.8938,-79.7652,MOUNT PLEASANT 7.5 NE,11,2,18.18
US1SCCR0199,32.5979,-80.1113,KIAWAH ISLAND 3.1 WSW,11,2,18.18
US1SCCR0206,32.8302,-79.8411,MOUNT PLEASANT 1.4 ENE,11,1,9.09
US1SCCR0214,32.5605,-80.339,EDISTO BEACH 5.1 NNW,11,2,18.18
US1SCCR0217,32.6785,-80.1181,WADMALAW ISLAND 3.6 ENE,11,5,45.45
US1SCCR0220,32.7316,-79.9224,CHARLESTON 5.6 SE,11,10,90.91
US1SCCR0221,32.5775,-80.1753,SEABROOK ISLAND 0.2 S,11,2,18.18
US1SCCR0225,32.9037,-79.7626,MOUNT PLEASANT 8.1 NE,11,1,9.09
US1SCCR0226,32.8192,-80.0076,CHARLESTON 2.5 NNW,11,8,72.73
US1SCCR0228,32.6993,-80.1236,WADMALAW ISLAND 4.1 NE,11,9,81.82
US1SCCR0232,32.722,-79.9408,CHARLESTON 5.4 SE,11,10,90.91
US1SCCR0241,32.5928,-80.2751,EDISTO ISLAND 3.2 NNE,11,1,9.09
US1SCCR0242,32.7867,-80.0273,CHARLESTON 1.9 W,11,3,27.27
US1SCCR0243,32.8501,-79.8595,MOUNT PLEASANT 1.9 N,11,2,18.18
US1SCCR0248,32.9061,-79.7569,MOUNT PLEASANT 8.5 NE,11,5,45.45
US1SCCR0251,32.7229,-80.0436,JOHNS ISLAND 1.4 NNW,11,3,27.27
US1SCCR0252,32.9442,-80.0547,NORTH CHARLESTON 2.8 NNW,11,7,63.64
US1SCCR0253,32.6559,-79.9414,FOLLY BEACH 1.5 SSW,11,6,54.55
US1SCDC0003,32.9262,-80.084,NORTH CHARLESTON 2.9 WNW,11,1,9.09
US1SCDC0021,32.9551,-80.1686,SUMMERVILLE 3.4 S,11,7,63.64
US1SCDC0033,33.0006,-80.1734,SUMMERVILLE 0.4 SE,11,8,72.73
US1SCDC0041,33.0313,-80.174,SUMMERVILLE 1.9 N,11,2,18.18
US1SCDC0056,33.0251,-80.2288,SUMMERVILLE 3.2 WNW,11,6,54.55
US1SCDC0057,32.913,-80.1158,NORTH CHARLESTON 4.4 W,11,4,36.36
US1SCDC0069,33.0753,-80.3586,RIDGEVILLE 3.2 WSW,11,2,18.18
US1SCDC0073,32.9522,-80.1598,LADSON 5.0 SW,11,10,90.91
US1SCDC0075,33.0068,-80.1784,SUMMERVILLE 0.2 N,11,4,36.36
US1SCDC0086,32.9815,-80.1675,SUMMERVILLE 1.7 SSE,11,6,54.55
US1SCDC0089,33.0126,-80.34,RIDGEVILLE 5.7 SSW,11,6,54.55
US1SCED0005,33.9403,-81.9561,EDGEFIELD 10.5 N,11,10,90.91
US1SCED0016,33.8377,-81.9294,EDGEFIELD 3.3 N,11,4,36.36
US1SCED0018,33.8836,-82.0697,MCCORMICK 12.9 E,11,7,63.64
US1SCGT0001,33.4306,-79.2537,GEORGETOWN 5.3 NNE,11,2,18.18
US1SCGT0004,33.2759,-79.2928,GEORGETOWN 6.0 S,11,2,18.18
US1SCGT0009,33.4943,-79.0832,PAWLEYS ISLAND 5.6 NNE,11,5,45.45
US1SCGT0015,33.6814,-79.3766,HEMINGWAY 6.3 SE,11,10,90.91
US1SCGT0027,33.3657,-79.2787,GEORGETOWN 1.0 E,11,6,54.55
US1SCGT0033,33.4231,-79.1567,PAWLEY'S ISLAND 1.8 W,11,9,81.82
US1SCGT0036,33.4435,-79.1714,PAWLEYS ISLAND 3.0 WNW,11,3,27.27
US1SCGT0038,33.2317,-79.4106,GEORGETOWN 11.2 SW,11,10,90.91
US1SCGT0044,33.5195,-79.4299,GEORGETOWN 13.3 NW,11,1,9.09
US1SCGT0046,33.47,-79.1229,PAWLEYS ISLAND 3.3 N,11,2,18.18
US1SCGT0049,33.3637,-79.2271,GEORGETOWN 4.0 E (HOBCAW BARON,11,4,36.36
US1SCHM0007,32.8575,-81.1165,HAMPTON 0.8 SW,11,3,27.27
US1SCHM0015,32.8655,-81.1114,HAMPTON 0.2 SW,11,10,90.91
US1SCHM0016,32.9386,-81.1207,BRUNSON 4.1 ENE,11,10,90.91
US1SCHM0021,32.8759,-81.1539,HAMPTON 2.7 WNW,11,9,81.82
US1SCHR0014,33.5995,-79.0065,MURRELLS INLET 4.0 NE,11,2,18.18
US1SCHR0020,33.7692,-78.9144,MYRTLE BEACH 5.0 NNW,11,1,9.09
US1SCHR0027,33.7153,-79.0298,MYRTLE BEACH 8.4 WNW,11,4,36.36
US1SCHR0046,33.7267,-78.9729,MYRTLE BEACH 5.0 WNW,11,4,36.36
US1SCHR0065,33.9533,-78.7474,LONGS 1.3 NW,11,2,18.18
US1SCHR0071,33.967,-79.018,CONWAY 9.2 NNE,11,6,54.55
US1SCHR0073,33.6446,-78.9561,MYRTLE BEACH 5.2 SW,11,8,72.73
US1SCHR0087,33.5833,-79.0747,MURRELLS INLET 2.4 NW,11,5,45.45
US1SCHR0106,33.7639,-78.9196,MYRTLE BEACH 4.8 NNW,11,1,9.09
US1SCHR0116,33.9656,-78.7402,LONGS 2.6 NNW,11,8,72.73
US1SCHR0126,33.9041,-78.8981,CONWAY 10.4 ENE,11,1,9.09
US1SCHR0134,33.8013,-78.9973,CONWAY 4.5 SE,11,6,54.55
US1SCHR0136,33.7899,-78.7516,BRIARCLIFFE ACRES 0.2 WNW,11,8,72.73
US1SCHR0137,33.9076,-78.7025,LITTLE RIVER 4.7 WNW,11,2,18.18
US1SCHR0139,33.8208,-78.9317,CONWAY 7.5 E,11,7,63.64
US1SCHR0142,33.5752,-79.0522,MURRELLS INLET 1.4 N,11,2,18.18
US1SCHR0143,33.83,-78.64,NORTH MYRTLE BEACH 1.8 E,11,3,27.27
US1SCJS0009,32.3083,-80.9504,BLUFFTON 7.2 NW,11,6,54.55
US1SCJS0013,32.3094,-80.9699,HARDEEVILLE 6.7 ENE,11,9,81.82
US1SCJS0015,32.3194,-80.9473,BLUFFTON 7.6 NW,11,1,9.09
US1SCLX0031,33.9764,-81.2173,LEXINGTON 1.0 SE,11,1,9.09
US1SCLX0036,33.9922,-81.2413,LEXINGTON 0.8 WNW,11,9,81.82
US1SCLX0097,33.997,-81.129,LEXINGTON 5.8 E,11,5,45.45
US1SCLX0134,33.8703,-81.4417,LEESVILLE 5.2 SE,11,10,90.91
US1SCLX0145,33.7029,-81.1526,SWANSEA 3.5 SW,11,10,90.91
US1SCLX0169,33.9102,-81.1007,WEST COLUMBIA 5.7 S,11,4,36.36
US1SCLX0173,33.9758,-81.0522,CAYCE 1.5 NNE,11,2,18.18
US1SCLX0184,33.9058,-81.223,LEXINGTON 5.6 S,11,10,90.91
US1SCMC0005,33.9092,-82.3327,MCCORMICK 2.3 W,11,10,90.91
US1SCMC0008,33.9151,-82.2996,MCCORMICK 0.5 NW,11,5,45.45
US1SCMC0010,33.9068,-82.3688,MCCORMICK 4.4 W,11,1,9.09
US1SCOR0011,33.4656,-81.0397,NEESES 7.0 SE,11,9,81.82
US1SCOR0017,33.5207,-80.9117,ORANGEBURG 3.2 NW,11,8,72.73
US1SCOR0036,33.6033,-80.8725,ORANGEBURG 7.6 N,11,10,90.91
US1SCOR0051,33.3366,-80.4571,HOLLY HILL 2.6 WNW,11,9,81.82
US1SCRC0064,33.9839,-81.0094,COLUMBIA 1.9 SE,11,4,36.36
US1SCRC0144,33.9895,-80.8453,COLUMBIA 4.2 SE,11,5,45.45
US1SCSM0026,33.942,-80.4254,SUMTER 1.9 W,11,3,27.27
US1SCSM0035,33.8316,-80.3652,SUMTER 8.0 SSE,11,9,81.82
US1SCSM0039,33.9837,-80.526,SUMTER 8.1 WNW,11,8,72.73
US1SCSM0040,33.9053,-80.4241,SUMTER 3.3 SW,11,6,54.55
US1SCSM0045,33.9486,-80.3843,SUMTER 0.6 ENE,11,7,63.64
US1SCWL0004,33.7456,-79.9629,KINGSTREE 9.5 NW,11,9,81.82
USC00081276,26.8639,-80.6256,CANAL PT USDA,11,5,45.45
USC00081641,28.4558,-81.7233,CLERMONT 9 S,11,2,18.18
USC00083163,26.1019,-80.2011,FT LAUDERDALE,11,1,9.09
USC00083168,26.1408,-80.1061,FT LAUDERDALE BEACH,11,9,81.82
USC00083209,27.4272,-80.4053,FT PIERCE ARC,11,8,72.73
USC00084050,26.0281,-80.1342,HOLLYWOOD,11,1,9.09
USC00084394,30.5056,-82.9492,JASPER,11,4,36.36
USC00084500,27.8703,-81.0436,KENANSVILLE,11,1,9.09
USC00084621,27.6039,-81.0531,KISSIMMEE PRAIRIE PRESERVE,11,2,18.18
USC00085076,28.8728,-81.7844,LISBON,11,3,27.27
USC00085184,26.4986,-80.2161,LOXAHATCHEE NWR,11,4,36.36
USC00085539,30.06,-83.1719,MAYO,11,6,54.55
USC00085895,26.84,-81.0872,MOORE HAVEN LOCK 1,11,2,18.18
USC00086065,27.24,-82.3153,MYAKKA RVR SP,11,5,45.45
USC00086078,26.1653,-81.6842,NAPLES,11,3,27.27
USC00086634,28.5083,-81.5467,ORLANDO W,11,2,18.18
USC00086657,26.7897,-81.3045,ORTONA LOCK 2,11,8,72.73
USC00086767,29.6319,-81.2061,PALM COAST 6NE,11,5,45.45
USC00087025,30.0925,-83.5708,PERRY,11,3,27.27
USC00087261,29.0361,-80.9181,NEW SMYRNA BCH - MARINE DISCOV,11,5,45.45
USC00087982,28.8147,-81.2778,SANFORD,11,1,9.09
USC00088368,26.47,-80.6403,S BAY 15 S,11,1,9.09
USC00088942,28.6244,-80.8169,TITUSVILLE,11,3,27.27
USC00091340,31.1681,-81.5022,BRUNSWICK,11,3,27.27
USC00092361,31.8453,-83.9408,CRISP CO PWR DAM,11,5,45.45
USC00094862,32.7128,-82.5414,KITE,11,1,9.09
USC00098703,31.4461,-83.4767,TIFTON,11,5,45.45
USC00099502,30.9592,-81.7072,WOODBINE,11,4,36.36
USC00380072,33.5506,-81.6969,AIKEN 2 E,11,4,36.36
USC00381093,33.5214,-79.0975,BROOKGREEN GARDENS,11,1,9.09
USC00382711,33.7858,-81.9314,EDGEFIELD 0.3SW,11,10,90.91
USC00383470,33.3169,-79.3228,GEORGETOWN CO AP,11,5,45.45
USC00384886,33.8642,-79.7297,LAKE CITY 2 SE,11,1,9.09
USC00384940,33.5156,-81.8425,LANGLEY 0.2 SSW,11,9,81.82
USC00385946,33.2425,-79.9869,MONCKS CORNER 4 N,11,2,18.18
USC00386153,33.7544,-78.8219,MYRTLE BEACH,11,6,54.55
USC00388405,32.7617,-79.8572,SULLIVANS IS,11,4,36.36
USW00012818,28.4739,-82.4536,BROOKSVILLE HERNANDO CO AP,11,2,18.18
USW00012835,26.585,-81.8614,FT MYERS PAGE FLD AP,11,1,9.09
USW00012876,28.0614,-81.7569,WINTER HAVEN GILBERT AP,11,1,9.09
USW00012897,26.155,-81.7753,NAPLES MUNI AP,11,1,9.09
USW00063890,30.3503,-81.8761,JACKSONVILLE WHITEHOUSE NAVAL,11,1,9.09
